"provider","prvdr_num","fyb","fybstr","fye","fyestr","status","hospital_name","street_addr","po_box","city","state","zip_code","county","ime1","ime2","ime3","dsh1","dsh2","dsh3","dshpct","gme_part_a","gme_part_b","beds","bed_days","medicare_days","medicaid_days","days","intres","employees","volunteers","medicare_disch","medicaid_disch","discharges","medicaid_hmo_discharges","medicaid_hmo_ipf_subprovider","medicaid_hmo_irf_subprovider","medicaid_ipf_subprovider","medicaid_irf_subprovider","total_discharges_subprovider_ipf","total_discharges_subprovider_irf"
"050069","050069",7/1/2013,"01-JUL-13",6/30/2014,"30-JUN-14","Settled w/Audit","ST. JOSEPH HOSPITAL OF ORANGE           ","1100 WEST STEWART DRIVE                 ","5600                                    ","ORANGE                                  ","CA                                      ","92863-5600                              ","UNITED STATES                           ",,,,3396919,,,0.160600006580353,,,343,125195,17620,13577,76890,,2379.39990234375,,3821,3166,18006,,,,,,2297,
"050070","050070",1/1/2013,"01-JAN-13",12/31/2013,"31-DEC-13","Settled","KFH - SOUTH SAN FRANCISCO               ","1200 EL CAMINO REAL                     ",,"SOUTH SAN FRANCISCO                     ","CA                                      ","94080-                                  ","SAN MATEO                               ",,,,,,,,8628,4630,120,43800,1031,15,19410,0.600000023841858,639,,232,2,5176,,,,,,,
"050071","050071",1/1/2013,"01-JAN-13",12/31/2013,"31-DEC-13","Settled","KFH - SANTA CLARA                       ","700 LAURENCE EXPRESSWAY                 ",,"SANTA CLARA                             ","CA                                      ","95051-                                  ","SANTA CLARA                             ",13509952,,,,,,,1927757,846165,327,119355,2711,203,90871,82.4400024414062,2004.06005859375,,577,44,19849,,,,,,,
"050072","050072",1/1/2013,"01-JAN-13",12/31/2013,"31-DEC-13","Reopened","KFH - WALNUT CREEK                      ","1425 SOUTH MAIN STREET                  ",,"WALNUT CREEK                            ","CA                                      ","94596-                                  ","CONTRA COSTA                            ",822797,,,,,,,136712,61176,233,84661,1762,224,62445,5.65999984741211,1573,,391,36,14209,,,,,,,
"050073","050073",1/1/2013,"01-JAN-13",12/31/2013,"31-DEC-13","Settled","KFH - VALLEJO                           ","975 SERRANO DRIVE                       ",,"VALLEJO                                 ","CA                                      ","94589-                                  ","SOLANO                                  ",641343,,,,,,,122013,48611,200,72580,2982,127,38025,4.65000009536743,1235,,665,35,9191,,,,,,,1050
"050075","050075",1/1/2013,"01-JAN-13",12/31/2013,"31-DEC-13","Settled","KFH - OAKLAND                           ","280 W. MACARTHUR                        ",,"OAKLAND                                 ","CA                                      ","94611                                   ","OAKLAND                                 ",9363421,,,,,,,2189103,930917,391,142715,3610,966,74889,102.349998474121,2161,,726,114,16895,,,,,,,
"050076","050076",1/1/2013,"01-JAN-13",12/31/2013,"31-DEC-13","Reopened","KFH - SAN FRANCISCO                     ","2425 GEARY BOULEVARD                    ",,"SAN FRANCISCO                           ","CA                                      ","94115-                                  ","SAN FRANCISCO                           ",10937921,,,,,,,1826064,582277,236,90155,1778,167,55571,75.5999984741211,1465,,326,18,11572,,,,,,,
"050077","050077",10/1/2012,"01-OCT-12",9/30/2013,"30-SEP-13","As Submitted","SCRIPPS MERCY HOSPITAL                  ","4077 FIFTH AVENUE                       ",,"SAN DIEGO                               ","CA                                      ","92103                                   ","SAN DIEGO                               ",8824388,,,22286321,,,0.302100002765656,3413352,750547,548,200020,41384,24534,145575,88.4499969482422,3149.06005859375,,7505,4230,31340,,,,540,,1991,
"050078","050078",1/1/2013,"01-JAN-13",12/31/2013,"31-DEC-13","Reopened","PROVIDENCE LTTL CO MARY MC SAN PEDRO    ","1300 W SEVENTH STREET                   ",,"SAN PEDRO                               ","CA                                      ","90732-                                  ","LOS ANGELES                             ",,,,1681328,,,0.171200007200241,,,138,50370,7506,3272,24289,,630.97998046875,,1390,489,5777,,,,,,549,298
"050079","050079",1/1/2013,"01-JAN-13",12/31/2013,"31-DEC-13","Settled","DOCTORS MEDICAL CENTER                  ","2000 VALE ROAD                          ",,"SAN PABLO                               ","CA                                      ","94806                                   ","CONTRA COSTA                            ",,,,5364741,,,0.254200011491776,,,176,64240,10908,,24314,,655.109985351562,,2207,,5434,,,,,,,
"050082","050082",7/1/2013,"01-JUL-13",6/30/2014,"30-JUN-14","As Submitted","ST. JOHNS REGIONAL MEDICAL CENTER       ","1600 NORTH ROSE AVENUE                  ",,"CAMARILLO                               ","CA                                      ","93030                                   ","VENTURA                                 ",,,,4874854,,,0.302199989557266,,,242,88330,16163,9106,47487,,976,,3070,1284,7951,,,,,6,,302
"050084","050084",7/1/2013,"01-JUL-13",6/30/2014,"30-JUN-14","Settled","ST. JOSEPHS MEDICAL CENTER              ","1800 N. CALIFORNIA STREET               ",,"STOCKTON                                ","CA                                      ","95204                                   ","SAN JOAQUIN                             ",,,,8362500,,,0.325300008058548,28959,9434,366,133590,25320,10204,74440,,1616.5400390625,,4969,1596,15045,,,,,,,
"050089","050089",7/1/2013,"01-JUL-13",6/30/2014,"30-JUN-14","Settled","COMMUNITY HOSPITAL OF SAN BERNARDINO    ","1805 MEDICAL CENTER DRIVE               ",,"SAN BERNARDINO                          ","CA                                      ","92411                                   ","SAN BERNARDINO                          ",,,,1770511,,,0.679000020027161,,,185,67525,3801,10129,31051,,832,,761,2247,7342,,,,2631,,4276,
"050090","050090",7/1/2013,"01-JUL-13",6/30/2014,"30-JUN-14","Settled","SONOMA VALLEY HEALTH CARE DISTRICT      ","347 ANDRIEUX STREET                     ",,"SONOMA                                  ","CA                                      ","94576                                   ","SONOMA                                  ",,,,257129,,,0.0832000002264977,,,56,20440,2413,248,4630,,248.75,,592,60,1168,,,,,,,
"050091","050091",1/1/2013,"01-JAN-13",12/31/2013,"31-DEC-13","Settled","COMMUNITY AND MISSION HOSPITAL OF H     ","2623 E SLAUSON AVENUE                   ",,"HUNTINGTON PARK                         ","CA                                      ","90255-                                  ","LOS ANGELES                             ",,,,613516,,,0.119999997317791,,,81,29565,3626,3611,14382,,281.670013427734,,863,794,4038,,,,,,,
"050093","050093",7/1/2013,"01-JUL-13",6/30/2014,"30-JUN-14","Settled w/Audit","ST. AGNES MEDICAL CENTER                ","1303 E. HERNDON AVENUE                  ",,"FRESNO                                  ","CA                                      ","93720                                   ","FRESNO                                  ",,,,9332991,,,0.234099999070168,,,436,159140,43026,8134,89096,,2112.1201171875,,8836,2545,20383,,,,,,,
"050096","050096",1/1/2013,"01-JAN-13",12/31/2013,"31-DEC-13","Settled","DOCTORS  HOSPITAL OF WEST COVINA        ","725 SOUTH ORANGE AVENUE                 ",,"WEST COVINA                             ","CA                                      ","91790                                   ","LOS ANGELES                             ",39355,,,,,,,107850,70390,13,4745,187,,302,3,77.0800018310547,,44,,83,,,,,,,
"050099","050099",1/1/2013,"01-JAN-13",12/31/2013,"31-DEC-13","Settled","SAN ANTONIO COMMUNITY HOSPITAL          ","999 SAN BERNARDINO ROAD                 ",,"UPLAND                                  ","CA                                      ","91786                                   ","SAN BERNARDINO                          ",,,,2532757,,,0.0832000002264977,,,279,101835,15304,1597,53505,,1588.22998046875,,3678,355,15788,,,,,,,
"050100","050100",10/1/2012,"01-OCT-12",9/30/2013,"30-SEP-13","Settled","SHARP MEMORIAL HOSPITAL                 ","7901 FROST STREET                       ",,"SAN DIEGO                               ","CA                                      ","92123-                                  ","SAN DIEGO                               ",,,,13189690,,,0.215900003910065,,,841,306965,26945,29395,157027,,3340,,5214,3056,30578,,,,,45,,375
"050101","050101",1/1/2013,"01-JAN-13",12/31/2013,"31-DEC-13","Settled","SUTTER SOLANO MEDICAL CENTER            ","300 HOSPITAL DRIVE                      ",,"VALLEJO                                 ","CA                                      ","94589-2574                              ","SOLANO                                  ",,,,4015517,,,0.314399987459183,,,102,37230,5948,858,19023,,439.339996337891,,1231,193,4523,,,,,,,
"050102","050102",1/1/2013,"01-JAN-13",12/31/2013,"31-DEC-13","Settled","PARKVIEW COMMUNITY HOSPITAL             ","3865 JACKSON STREET                     ",,"RIVERSIDE                               ","CA                                      ","92503                                   ","RIVERSIDE                               ",,,,4164707,,,0.331999987363815,,,193,70445,9376,,41293,,961.929992675781,,1546,1777,8984,,,,,,,
"050103","050103",1/1/2013,"01-JAN-13",12/31/2013,"31-DEC-13","Settled w/Audit","WHITE MEMORIAL MEDICAL CENTER           ","1720 CESAR E. CHAVEZ AVE                ",,"LOS ANGELES                             ","CA                                      ","90033                                   ","LOS ANGELES                             ",4762961,,,18094234,,,0.66210001707077,1989715,401738,310,113150,17688,13398,84580,72.4400024414062,1433.0400390625,,3293,3068,19823,,,,,18,,338
"050104","050104",7/1/2013,"01-JUL-13",6/30/2014,"30-JUN-14","Settled w/Audit","ST. FRANCIS MEDICAL CENTER              ","3630 EAST IMPERIAL HIGHWAY              ",,"LYNWOOD                                 ","CA                                      ","90262-                                  ","LOS ANGELES                             ",,,,6997339,,,0.753899991512299,,,339,123735,12146,40827,92052,,1689.4599609375,,2193,5288,18554,,,,,,,
"050107","050107",7/1/2013,"01-JUL-13",6/30/2014,"30-JUN-14","As Submitted","MARIAN MEDICAL CENTER                   ","1400 E. CHURCH STREET                   ",,"SANTA MARIA                             ","CA                                      ","93456                                   ","SANTA BARBARA                           ",,,,5620137,,,0.278699994087219,,,238,86870,18715,10340,55826,,1638.46997070312,,4546,1903,13452,2794,,,,8,,504
"050108","050108",1/1/2013,"01-JAN-13",12/31/2013,"31-DEC-13","As Submitted","SUTTER MEDICAL CENTER - SACRAMENTO      ","2801 L STREET                           ",,"SACRAMENTO                              ","CA                                      ","95816-                                  ","SACRAMENTO                              ",1832124,,,24588994,,,0.302599996328354,293494,59129,654,238710,32022,,135121,21.3500003814697,2565.35009765625,,6991,6,29602,,,,,,,
"050110","050110",7/1/2013,"01-JUL-13",6/30/2014,"30-JUN-14","Settled","LOMPOC VALLEY MEDICAL CENTER            ","1515 EAST OCEAN AVENUE                  ",,"LOMPOC                                  ","CA                                      ","93436-                                  ","SANTA BARBARA                           ",,,,335867,,,0.119999997317791,,,60,21900,3921,650,9563,,359.600006103516,,899,117,2345,,,,,,,
"050111","050111",1/1/2013,"01-JAN-13",12/31/2013,"31-DEC-13","Settled w/Audit","TEMPLE COMMUNITY HOSPITAL               ","235 N. HOOVER ST.                       ",,"LOS ANGELES                             ","CA                                      ","90004-                                  ","LOS ANGELES                             ",,,,1569682,,,0.244800001382828,,,150,54750,5627,939,10344,,262.799987792969,,897,264,1612,,,,,,,
"050112","050112",7/1/2013,"01-JUL-13",6/30/2014,"30-JUN-14","Settled w/Audit","SANTA MONICA UCLA MEDICAL CENTER        ","1250  16TH STREET                       ",,"SANTA MONICA                            ","CA                                      ","90404                                   ","LOS ANGELES                             ",8168084,,,3027381,,,0.153799995779991,4115330,712626,265,96856,26164,8899,80590,86.1100006103516,1748.13000488281,,4692,1831,18373,1083,,,,,,
