"provider","prvdr_num","fyb","fybstr","fye","fyestr","status","hospital_name","street_addr","po_box","city","state","zip_code","county","ime1","ime2","ime3","dsh1","dsh2","dsh3","dshpct","gme_part_a","gme_part_b","beds","bed_days","medicare_days","medicaid_days","days","intres","employees","volunteers","medicare_disch","medicaid_disch","discharges","medicaid_hmo_discharges","medicaid_hmo_ipf_subprovider","medicaid_hmo_irf_subprovider","medicaid_ipf_subprovider","medicaid_irf_subprovider","total_discharges_subprovider_ipf","total_discharges_subprovider_irf"
"050140","050140",1/1/2011,"01-JAN-11",12/31/2011,"31-DEC-11","Settled w/Audit","KFH - FONTANA                           ","9961 SIERRA AVENUE                      ",,"FONTANA                                 ","CA                                      ","92335                                   ","SAN BERNARDINO                          ",3643009,,,,,,,777810,420947,529,161551,4259,1795,106173,53.8800010681152,1948.67004394531,,858,393,25948,,,,,,,
"050145","050145",1/1/2011,"01-JAN-11",12/31/2011,"31-DEC-11","Reopened","COMMUNITY HOSP. MONTEREY PENINSULA      ","23625 W. R. COLEMAN HIGHWAY             ",,"MONTEREY                                ","CA                                      ","93942-6032                              ","MONTEREY                                ",,,,1640537,,,0.0277999993413687,,,243,88695,25877,807,49467,,1627.25,,4735,198,10971,,,,,,850,
"050146","050146",10/1/2010,"01-OCT-10",9/30/2011,"30-SEP-11","Reopened","CITY OF HOPE NATIONAL MEDICAL CENTER    ","1500 EAST DUARTE ROAD                   ",,"DUARTE                                  ","CA                                      ","91010                                   ","LOS ANGELES                             ",,,,,,,,,18373,185,67525,13681,12714,54587,14.3500003814697,1895,,1793,1206,6014,,,,,,,
"050149","050149",7/1/2011,"01-JUL-11",6/30/2012,"30-JUN-12","Settled","CALIFORNIA HOSPITAL MEDICAL CENTER      ","1401 SOUTH GRAND AVENUE                 ",,"LOS ANGELES                             ","CA                                      ","90015                                   ","LOS ANGELES                             ",554128,,,10588976,,,0.767400026321411,317750,72857,273,98647,7549,29094,71054,28.3199996948242,1247,,1531,7998,20436,,,,,,,
"050150","050150",7/1/2011,"01-JUL-11",6/30/2012,"30-JUN-12","Settled","SIERRA NEVADA MEMORIAL HOSPITAL         ","155 GLASSON WAY                         ","1029                                    ","GRASS VALLEY                            ","CA                                      ","95945                                   ","NEVADA                                  ",,,,1322824,,,0.065200001001358,,,104,38064,9038,3143,17750,,591.809997558594,,2340,686,5062,,,,,,,
"050152","050152",7/1/2011,"01-JUL-11",6/30/2012,"30-JUN-12","Settled w/Audit","SAINT FRANCIS MEMORIAL HOSPITAL         ","900 HYDE STREET                         ",,"SAN FRANCISCO                           ","CA                                      ","94109                                   ","SAN FRANCISCO                           ",71917,,,7596664,,,0.39190000295639,36181,6693,150,54900,10072,3998,24772,0.340000003576279,846.489990234375,,1638,907,4816,,,,338,16,1189,429
"050153","050153",7/1/2011,"01-JUL-11",6/30/2012,"30-JUN-12","Settled","OCONNOR HOSPITAL                        ","2105 FOREST AVENUE                      ",,"SAN JOSE                                ","CA                                      ","95128                                   ","SANTA CLARA                             ",1914546,,,13485255,,,0.303299993276596,819706,279961,324,118584,18083,6880,50967,23.4300003051758,1180.30004882812,,3392,1196,11694,,,,,,,
"050158","050158",1/1/2011,"01-JAN-11",12/31/2011,"31-DEC-11","Settled","ENCINO HOSPITAL MEDICAL CENTER          ","16237 VENTURA BLVD                      ",,"ENCINO                                  ","CA                                      ","91436                                   ","LOS ANGELES                             ",,,,979895,,,0.119999997317791,,,84,30660,3869,679,11335,,311.529998779297,,929,97,1926,,,,1,,263,
"050159","050159",7/1/2011,"01-JUL-11",6/30/2012,"30-JUN-12","Settled","VENTURA COUNTY MEDICAL CENTER           ","3291 LOMA VISTA ROAD                    ",,"VENTURA                                 ","CA                                      ","93003                                   ","VENTURA                                 ",908196,,,5724678,,,0.5242999792099,571111,254070,229,83814,5783,8587,43622,42.939998626709,2138.68994140625,,1174,2919,9830,,,,824,,2490,
"050167","050167",7/1/2011,"01-JUL-11",6/30/2012,"30-JUN-12","Settled w/Audit","SAN JOAQUIN GENERAL HOSPITAL            ","500 WEST HOSPITAL ROAD                  ",,"FRENCH CAMP                             ","CA                                      ","95231                                   ","SAN JOAQUIN                             ",1076930,,,4911281,,,0.567499995231628,341506,142642,181,66246,4503,15159,43796,48.8499984741211,1238.5400390625,,875,2974,8857,,,,,,,
"050168","050168",7/1/2011,"01-JUL-11",6/30/2012,"30-JUN-12","Reopened","ST JUDE MEDICAL CENTER FULLERTON        ","101 E. VALENCIA MESA AVE                ",,"FULLERTON                               ","CA                                      ","92835                                   ","ORANGE                                  ",,,,2282625,,,0.0586999990046024,,,305,111630,19211,2002,61507,,2234,,3943,822,13759,,,,,34,,597
"050169","050169",10/1/2010,"01-OCT-10",9/30/2011,"30-SEP-11","Reopened","PRESBYTERIAN INTERCOMMUNITY HOSPITAL    ","12401 EAST WASHINGTON BLVD              ",,"WHITTIER                                ","CA                                      ","90602-                                  ","LOS ANGELES                             ",1474184,,,6691589,,,0.179900005459785,528196,146749,392,143080,18044,12966,78293,18.7399997711182,2189.28002929688,,3764,2621,18593,,,,,3,,146
"050174","050174",7/1/2011,"01-JUL-11",6/30/2012,"30-JUN-12","Reopened","SANTA ROSA MEMORIAL HOSPITAL            ","1165 MONTGOMERY DRIVE                   ",,"SANTA ROSA                              ","CA                                      ","95405-                                  ","SONOMA                                  ",,,,8661736,,,0.144500002264977,,,262,95892,25986,5317,56663,,1251.97998046875,,4809,742,11481,,,,,,,297
"050179","050179",2/1/2011,"01-FEB-11",1/31/2012,"31-JAN-12","Settled","EMANUEL MEDICAL CENTER                  ","825 DELBON AVENUE                       ",,"TURLOCK                                 ","CA                                      ","95382                                   ","STANISLAUS                              ",,,,6260833,,,0.245399996638298,,,209,76285,18841,8775,44139,,1030.33996582031,,3159,1993,10069,,,,,,,
"050180","050180",1/1/2011,"01-JAN-11",12/31/2011,"31-DEC-11","Reopened","JOHN MUIR MEDICAL CENTER-WALNUT CREE    ","1601 YGNACIO VALLEY ROAD                ",,"WALNUT CREEK                            ","CA                                      ","94598-3194                              ","CONTRA COSTA                            ",,,,2095909,,,0.0308999996632338,,,368,134320,31159,4445,84285,,2444.44995117188,,5627,479,19723,,,,,,,605
"050189","050189",10/1/2010,"01-OCT-10",9/30/2011,"30-SEP-11","Settled w/Audit","MEE MEMORIAL HOSPITAL                   ","300 CANAL ST.                           ",,"KING CITY                               ","CA                                      ","93930-                                  ","MONTEREY                                ",,,,,,,,,,76,27740,2925,315,24962,,382.920013427734,,240,603,1475,,,,,,,
"050191","050191",7/1/2011,"01-JUL-11",6/30/2012,"30-JUN-12","Reopened","ST. MARY MEDICAL CENTER                 ","1050 LINDEN AVENUE                      ",,"LONG BEACH                              ","CA                                      ","90813-3393                              ","LOS ANGELES                             ",1592975,,,10013905,,,0.550400018692017,918557,257879,256,82350,10622,22726,51279,30.3899993896484,1105,,1877,3439,10731,,,,,6,,473
"050192","050192",7/1/2011,"01-JUL-11",12/31/2011,"31-DEC-11","Settled","SIERRA KINGS DISTRICT HOSPITAL          ","372 WEST CYPRESS                        ",,"REEDLEY                                 ","CA                                      ","93654-                                  ","FRESNO                                  ",,,,61581,,,0.119999997317791,,,49,9016,420,1064,2976,,37.6199989318848,,96,326,996,,,,,,,
"050194","050194",8/1/2011,"01-AUG-11",7/31/2012,"31-JUL-12","Settled","WATSONVILLE COMMUNITY HOSPTIAL          ","75 NIELSON STREET                       ",,"WATSONVILLE                             ","CA                                      ","95076                                   ","SANTA CRUZ                              ",,,,6688868,,,0.434799998998642,,,106,38796,6372,4810,20594,,,,1390,2139,4839,,,,,,,
"050195","050195",7/1/2011,"01-JUL-11",6/30/2012,"30-JUN-12","Reopened","WASHINGTON HOSPITAL DISTRICT            ","2000 MOWRY AVENUE                       ",,"FREMONT                                 ","CA                                      ","94538                                   ","ALAMEDA                                 ",,,,12074393,,,0.20610000193119,,,269,98454,31670,9309,66061,,1559,,4824,1176,12689,,,,,,,
"050196","050196",1/1/2011,"01-JAN-11",12/31/2011,"31-DEC-11","Settled","CENTRAL VALLEY GENERAL HOSPITAL         ","1025 N. DOUTY                           ",,"HANFORD                                 ","CA                                      ","93230-                                  ","KINGS COUNTY                            ",,,,3260,,,0.119999997317791,,,36,12783,11,2223,6933,1.5900000333786,297.829986572266,,6,452,2094,,,,,,,
"050197","050197",7/1/2011,"01-JUL-11",6/30/2012,"30-JUN-12","Settled","SEQUOIA HOSPITAL                        ","170 ALAMEDA DE LAS PULGAS               ",,"REDWOOD CITY                            ","CA                                      ","94160                                   ","SANTA CLARA                             ",,,,,,,,,,279,102114,12252,351,29665,,808.52001953125,,2484,239,6935,,,,2,,43,
"050204","050204",1/1/2011,"01-JAN-11",12/31/2011,"31-DEC-11","Reopened","PALMDALE REGIONAL MEDICAL CENTER        ","38600 MEDICAL CENTER DRIVE              ",,"PALMDALE                                ","CA                                      ","93551                                   ","LOS ANGELES                             ",,,,4693101,,,0.204699993133545,,,121,44165,13853,3995,33357,,709.22998046875,,2605,632,7690,,,,,,,
"050205","050205",1/1/2011,"01-JAN-11",12/31/2011,"31-DEC-11","Settled","EAST VALLEY HOSPITAL MEDICAL CENTER     ","150 WEST ROUTE 66                       ",,"GLENDORA                                ","CA                                      ","91740-6207                              ","LOS ANGELES                             ",,,,1772630,,,0.345499992370605,,,107,39055,4256,2326,7590,,174.190002441406,,697,313,1311,,,,,,539,
"050211","050211",7/1/2011,"01-JUL-11",6/30/2012,"30-JUN-12","Settled","ALAMEDA HOSPITAL                        ","2070 CLINTON AVE                        ",,"ALAMEDA                                 ","CA                                      ","94501-                                  ","ALAMEDA                                 ",,,,1532284,,,0.119999997317791,,,92,33672,5585,1157,10880,,356.450012207031,,1293,146,2799,,,,,,,
"050219","050219",1/1/2011,"01-JAN-11",7/26/2011,"26-JUL-11","Settled w/Audit","COAST PLAZA DOCTORS HOSPITAL            ","13100 STUDEBAKER                        ",,"NORWALK                                 ","CA                                      ","90650-                                  ","LOS ANGELES                             ",35217,,,1973644,,,0.416799992322922,27903,2663,105,21735,2864,1698,7842,2.04999995231628,405,,615,239,2155,,,,,,,
"050222","050222",10/1/2010,"01-OCT-10",9/30/2011,"30-SEP-11","Reopened","SHARP CHULA VISTA MEDICAL CTR           ","751 MEDICAL CENTER COURT                ",,"CHULA VISTA                             ","CA                                      ","91911-                                  ","SAN DIEGO                               ",,,,13038764,,,0.329100012779236,,,243,88695,24233,17172,71178,,1429.7900390625,,4129,2910,14821,,,,,,,
"050224","050224",10/1/2010,"01-OCT-10",9/30/2011,"30-SEP-11","Reopened","HOAG MEMORIAL HOSPITAL PRESBYTERIAN     ","ONE HOAG DRIVE                          ","6100                                    ","NEWPORT BEACH                           ","CA                                      ","92658-6100                              ","ORANGE  CALIFORNIA                      ",,,,,,,,,,354,129210,37640,3381,128044,,4193.64013671875,,7081,761,26517,,,,,,,
