"provider","prvdr_num","fyb","fybstr","fye","fyestr","status","hospital_name","street_addr","po_box","city","state","zip_code","county","ime1","ime2","ime3","dsh1","dsh2","dsh3","dshpct","gme_part_a","gme_part_b","beds","bed_days","medicare_days","medicaid_days","days","intres","employees","volunteers","medicare_disch","medicaid_disch","discharges","medicaid_hmo_discharges","medicaid_hmo_ipf_subprovider","medicaid_hmo_irf_subprovider","medicaid_ipf_subprovider","medicaid_irf_subprovider","total_discharges_subprovider_ipf","total_discharges_subprovider_irf"
"100022","100022",10/1/2014,"01-OCT-14",9/30/2015,"30-SEP-15","Amended","JACKSON MEMORIAL                        ","1611 NW 12TH AVENUE                     ",,"MIAMI                                   ","FL                                      ","33136                                   ","DADE                                    ",14954534,,,9474658,,,0.518400013446808,9994203,1490390,1450,529250,51631,70223,355622,661.950012207031,9685.0400390625,,6881,10488,49177,,,,905,311,8089,573
"100023","100023",11/1/2014,"01-NOV-14",10/31/2015,"31-OCT-15","Amended","CITRUS MEMORIAL HOSPITAL                ","502 HIGHLAND BLVD                       ",,"INVERNESS                               ","FL                                      ","32652                                   ","CITRUS                                  ",,,,367584,,,0.0368000008165836,,,198,72270,22610,1488,44023,,861.02001953125,,5512,384,10769,944,,,,,,
"100025","100025",7/1/2015,"01-JUL-15",6/30/2016,"30-JUN-16","Settled w/Audit","SACRED HEART HOSPITAL                   ","5151 NORTH 9TH AVENUE                   ",,"PENSACOLA                               ","FL                                      ","32504-                                  ","ESCAMBIA                                ",1800672,,,3668151,,,0.259600013494492,384984,489914,566,197274,31842,14741,126003,52.6199989318848,2926.69995117188,,6642,2211,27725,6149,,,,,,
"100026","100026",1/1/2015,"01-JAN-15",12/31/2015,"31-DEC-15","As Submitted","BAY COUNTY HEALTH SYSTEM LLC            ","615 NORTH BONITA AVENUE                 ",,"PANAMA CITY                             ","FL                                      ","32401                                   ","BAY                                     ",,,,1134600,,,0.0822999998927116,,,323,117895,35069,2701,73392,,1151,,6490,434,13979,,,,,,,
"100028","100028",10/1/2014,"01-OCT-14",9/30/2015,"30-SEP-15","As Submitted","PARRISH MEDICAL CENTER                  ","951 N. WASHINGTON AVE                   ",,"TITUSVILLE                              ","FL                                      ","32799                                   ","BREVARD                                 ",,,,377012,,,0.0690999999642372,,,210,76860,13672,2182,30761,,951,,3130,342,6930,1063,,,,,,
"100029","100029",6/1/2015,"01-JUN-15",5/31/2016,"31-MAY-16","Amended","NORTH SHORE MEDICAL CENTER AND FMC C    ","1100 N.W. 95 ST                         ",,"MIAMI                                   ","FL                                      ","33150-2098                              ","DADE                                    ",,,,3965241,,,0.355300009250641,,,780,285480,34055,15147,134668,,1615,,5602,1922,26457,6025,,,,,,
"100030","100030",10/1/2014,"01-OCT-14",9/30/2015,"30-SEP-15","Amended","HEALTH CENTRAL                          ","10000 W. COLONIAL DRIVE                 ",,"OCOEE                                   ","FL                                      ","34761                                   ","ORANGE                                  ",,,,797876,,,0.157399997115135,,,171,62415,15105,1739,51708,,1129.68005371094,,2668,526,11652,,,,,,,
"100032","100032",10/1/2014,"01-OCT-14",9/30/2015,"30-SEP-15","Amended","BAYFRONT HEALTH ST. PETERSBURG          ","701 SIXTH STREET SOUTH                  ",,"ST PETERSBURG                           ","FL                                      ","33701                                   ","PINELLAS                                ",1945461,,,1832598,,,0.235699996352196,1251735,190423,319,116435,18566,10442,79094,29.6700000762939,1438.36999511719,,3652,356,17655,,,,,1,,382
"100034","100034",1/1/2015,"01-JAN-15",12/31/2015,"31-DEC-15","Amended","MT. SINAI MEDICAL CENTER                ","4300 ALTON ROAD                         ",,"MIAMI BEACH                             ","FL                                      ","33140                                   ","DADE                                    ",8799769,,,2432701,,,0.170800000429153,5299902,1831549,468,170805,35285,6752,109901,146.059997558594,3863.39990234375,,5536,1331,18947,,,,,,2119,1034
"100035","100035",1/1/2015,"01-JAN-15",12/31/2015,"31-DEC-15","Settled w/Audit","MANATEE MEMORIAL HOSPITAL               ","206 SECOND STREET EAST                  ",,"BRADENTON                               ","FL                                      ","34208-                                  ","MANATEE                                 ",3002436,,,1657022,,,0.161699995398521,1602120,460880,295,107675,26562,9248,77111,43.6599998474121,1402.46997070312,,4668,1741,14702,,,,,,,
"100038","100038",5/1/2015,"01-MAY-15",4/30/2016,"30-APR-16","Amended","MEMORIAL REGIONAL HOSPITAL              ","3501 JOHNSON STREET                     ",,"HOLLYWOOD                               ","FL                                      ","33021                                   ","BROWARD                                 ",367723,,,3694147,,,0.30579999089241,193172,87972,909,332206,31298,19820,197714,26.5200004577637,6553.89990234375,,5335,3015,31693,,,,,,2293,1977
"100039","100039",7/1/2015,"01-JUL-15",6/30/2016,"30-JUN-16","As Submitted","BROWARD HEALTH MEDICAL CENTER           ","1600 SOUTH ANDREWS AVENUE               ",,"FT. LAUDERDALE                          ","FL                                      ","33316-                                  ","BROWARD                                 ",2090933,,,3071064,,,0.334199994802475,2274145,390920,573,209718,23383,23815,142742,103.800003051758,2867.60009765625,,3699,4050,24452,,,,130,,2387,
"100040","100040",7/1/2015,"01-JUL-15",6/30/2016,"30-JUN-16","Settled","ST. VINCENTS MEDICAL CENTER-RIVERSI     ","1 SHIRCLIFF WAY                         ",,"JACKSONVILLE                            ","FL                                      ","32204                                   ","DUVAL                                   ",2755117,,,1455848,,,0.0678000003099442,1779990,779453,521,190686,45259,5611,120213,36.9700012207031,2382.919921875,,8991,737,24956,2126,,,,,,
"100043","100043",1/1/2015,"01-JAN-15",12/31/2015,"31-DEC-15","Amended","MEASE HOSPITAL AND CLINIC               ","601 MAIN ST                             ",,"DUNEDIN                                 ","FL                                      ","34698-5848                              ","PINELLAS                                ",,,,274422,,,0.0788000002503395,,,112,40880,11296,1780,30510,,541,,2316,261,6793,939,,,,,,
"100044","100044",10/1/2014,"01-OCT-14",9/30/2015,"30-SEP-15","Settled w/Audit","MARTIN MEMORIAL MEDICAL CENTER          ","200 HOSPITAL AVENUE                     ","9010                                    ","STUART                                  ","FL                                      ","34995                                   ","MARTIN                                  ",,,,787795,,,0.0384000018239021,,,414,151110,51138,5911,114720,,2881.169921875,,10332,1263,23692,,,,,,,
"100045","100045",1/1/2015,"01-JAN-15",12/31/2015,"31-DEC-15","Amended","FH DELAND                               ","701 WEST PLYMOUTH AVENUE                ",,"DELAND                                  ","FL                                      ","32720-0509                              ","VOLUASIA                                ",,,,451665,,,0.0882000029087067,,,146,53290,12667,1931,34431,,747.559997558594,,2874,391,8302,,,,55,,1037,
"100046","100046",1/1/2015,"01-JAN-15",12/31/2015,"31-DEC-15","Amended","FLORIDA HOSPITAL ZEPHYRHILLS            ","7050 GALL BOULEVARD                     ",,"ZEPHYRHILLS                             ","FL                                      ","33541                                   ","PASCO                                   ",,,,311739,,,0.0507000014185905,,,139,50735,13014,1067,34729,,778.52001953125,,3076,359,8395,,,,,,,
"100047","100047",10/1/2014,"01-OCT-14",9/30/2015,"30-SEP-15","Settled","BAYFRONT HEALTH PUNTA GORDA             ","809 EAST MARION AVENUE                  ",,"PUNTA GORDA                             ","FL                                      ","33950                                   ","CHARLOTTE                               ",,,,,,,,,,138,50370,9738,606,17115,,67.9599990844727,,1881,102,3625,,,,,,1206,
"100048","100048",10/1/2014,"01-OCT-14",9/30/2015,"30-SEP-15","As Submitted","JAY HOSPITAL                            ","14114 ALABAMA ST                        ",,"JAY                                     ","FL                                      ","32565                                   ","SANTA ROSA                              ",,,,22925,,,0.065700002014637,,,21,7665,1863,82,2734,,99.629997253418,,299,18,486,43,,,,,,
"100049","100049",10/1/2014,"01-OCT-14",9/30/2015,"30-SEP-15","Amended","HIGHLANDS REGIONAL MEDICAL CENTER       ","3600 S. HIGHLANDS AVENUE                ","2066                                    ","SEBRING                                 ","FL                                      ","33870                                   ","HIGHLANDS                               ",,,,339732,,,0.116200000047684,,,126,45990,7359,1399,14574,,298.549987792969,,1705,658,3554,511,,,,,,
"100050","100050",1/1/2015,"01-JAN-15",1/31/2016,"31-JAN-16","Amended","PALMS SPRINGS GENERAL HOSPITAL          ","1475  W  75TH STREET                    ",,"HIALEAH                                 ","FL                                      ","33012                                   ","DADE                                    ",,,,1591235,,,0.446299999952316,,,247,95812,13617,821,31709,,678.799987792969,,2094,50,5668,254,,,,,,
"100051","100051",10/1/2014,"01-OCT-14",9/30/2015,"30-SEP-15","Amended","SOUTH LAKE HOSPITAL                     ","1900 DON WICKHAM DRIVE                  ",,"CLERMONT                                ","FL                                      ","34711                                   ","LAKE                                    ",,,,247936,,,0.0461999997496605,,,140,51100,14504,1120,38147,,1054.2900390625,,3047,364,9492,,,,,,,
"100052","100052",1/1/2015,"01-JAN-15",12/31/2015,"31-DEC-15","Settled","WINTER HAVEN HOSPITAL                   ","200 AVE F  NE                           ",,"WINTER HAVEN                            ","FL                                      ","33881-                                  ","POLK                                    ",,,,1175099,,,0.11710000038147,,,505,184325,27727,5368,77406,,2176,,5236,626,16836,2075,,,,17,,306
"100053","100053",6/1/2015,"01-JUN-15",5/31/2016,"31-MAY-16","Amended","HIALEAH HOSPITAL                        ","651 EAST 25TH STREET                    ",,"HIALEAH                                 ","FL                                      ","33013                                   ","DADE                                    ",,,,2307711,,,0.524699985980988,,,348,127368,12391,5296,54095,,678.200012207031,,2616,776,12876,2732,,,,,,
"100054","100054",6/1/2015,"01-JUN-15",5/31/2016,"31-MAY-16","Amended","TWIN CITIES HOSPITAL                    ","2190 HIGHWAY 85 NORTH                   ",,"NICEVILLE                               ","FL                                      ","32578-                                  ","OKALOOSA                                ",,,,,,,,,,65,23790,3952,180,6142,,168.389999389648,,1123,59,1879,76,,,,,,
"100055","100055",1/1/2015,"01-JAN-15",12/31/2015,"31-DEC-15","Settled","FLORIDA HOSPITAL - NORTH PINELLAS       ","1395 S. PINELLAS AVENUE                 ",,"TARPON SPRINGS                          ","FL                                      ","34689                                   ","PINELLAS                                ",,,,162418,,,0.044599998742342,,,136,52636,7783,709,18729,,488.690002441406,,1903,103,4876,,,,,,,
